game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
530267,2018-06-01,2018,TEX,2018-06-01 19:07:00,19,6,0,6,2,15,4,19,260,86.4,4,53,0.0755,0.1053,66.0,18.9,69.3,1008.2,0.0,5.4,3.4,217.7,SW,5.36,5.27,4.8
530282,2018-06-02,2018,TEX,2018-06-02 18:07:00,18,2,3,5,2,25,5,10,300,84.7,3,43,0.0698,0.2,67.9,20.0,62.3,1007.2,0.0,7.1,4.4,214.3,SW,6.98,7.01,6.1
530297,2018-06-03,2018,TEX,2018-06-03 13:07:00,13,3,1,4,2,12,7,9,285,82.4,2,47,0.0426,0.2222,80.7,27.0,38.3,1005.3,0.0,16.2,10.1,228.3,SW,16.17,14.88,15.52
530302,2018-06-04,2018,KC,2018-06-04 19:07:00,19,9,6,15,3,10,8,26,334,85.1,3,64,0.0469,0.1154,60.3,15.7,87.0,1005.9,0.0,10.7,6.6,191.0,S,8.87,10.38,6.29
530309,2018-06-05,2018,KC,2018-06-05 19:07:00,19,1,0,1,0,10,2,8,235,82.8,1,47,0.0213,0.0,61.3,16.3,80.0,1006.7,0.0,10.5,6.5,189.3,S,8.5,10.08,5.9
530324,2018-06-06,2018,KC,2018-06-06 19:07:00,19,4,3,7,2,21,9,18,297,85.5,3,46,0.0652,0.1111,62.5,16.9,77.7,1006.2,0.0,9.1,5.6,196.7,S,7.98,8.97,6.03
530480,2018-06-18,2018,AZ,2018-06-18 19:07:00,19,4,7,11,5,16,6,22,316,86.0,5,59,0.0847,0.2273,64.6,18.1,72.7,1009.5,0.0,7.2,4.5,246.8,SW,6.68,5.37,7.2
530489,2018-06-19,2018,AZ,2018-06-19 19:07:00,19,5,4,9,3,17,9,13,288,83.8,5,46,0.1087,0.2308,63.4,17.4,85.0,1008.4,0.0,7.3,4.5,193.2,S,6.2,7.15,4.51
530527,2018-06-21,2018,TOR,2018-06-21 19:07:00,19,8,5,13,6,21,7,18,309,85.4,6,46,0.1304,0.3333,64.1,17.8,86.7,1007.3,0.0,7.6,4.7,192.6,S,6.42,7.42,4.64
530542,2018-06-22,2018,TOR,2018-06-22 19:07:00,19,2,1,3,0,12,2,12,226,86.2,1,50,0.02,0.0,65.6,18.7,86.7,1003.7,0.0,7.7,4.8,198.3,S,6.88,7.65,5.28
530557,2018-06-23,2018,TOR,2018-06-23 18:07:00,18,1,4,5,3,18,8,17,288,86.5,5,47,0.1064,0.1765,63.7,17.6,75.0,1004.8,0.0,12.3,7.6,184.3,S,9.3,11.48,6.01
530572,2018-06-24,2018,TOR,2018-06-24 13:07:00,13,6,7,13,5,20,2,23,316,85.1,5,65,0.0769,0.2174,76.0,24.5,49.0,1007.6,0.0,14.8,9.2,215.7,SW,14.6,14.54,12.9
530722,2018-07-06,2018,LAD,2018-07-06 19:07:00,19,3,2,5,0,26,7,9,271,79.7,1,36,0.0278,0.0,92.3,33.5,24.7,1002.5,0.0,11.0,6.8,180.9,S,7.87,10.01,4.78
530737,2018-07-07,2018,LAD,2018-07-07 16:15:00,16,1,3,4,2,23,6,8,293,81.6,1,40,0.025,0.25,95.8,35.5,28.3,1003.3,0.0,20.2,12.6,187.4,S,16.01,19.26,10.83
530752,2018-07-08,2018,LAD,2018-07-08 17:05:00,17,4,3,7,3,16,6,11,243,85.6,3,42,0.0714,0.2727,85.8,29.9,33.0,1005.2,0.0,10.7,6.7,214.0,SW,10.54,10.6,9.2
530782,2018-07-10,2018,SEA,2018-07-10 19:07:00,19,9,3,12,3,11,5,23,290,85.9,4,63,0.0635,0.1304,75.2,24.0,53.3,1007.4,0.0,4.5,2.8,209.0,SW,4.36,4.52,3.67
530797,2018-07-11,2018,SEA,2018-07-11 19:07:00,19,0,3,3,1,13,1,8,236,86.5,1,47,0.0213,0.125,74.1,23.4,76.0,1006.4,0.0,7.5,4.7,208.7,SW,7.2,7.48,6.04
530807,2018-07-12,2018,SEA,2018-07-12 19:07:00,19,11,2,13,4,12,5,24,287,83.6,4,60,0.0667,0.1667,70.9,21.6,78.3,1009.8,0.0,10.2,6.3,210.7,SW,9.85,10.12,8.4
