game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
777552,2025-06-11,2025,MIA,2025-06-11 12:35:00,12,5,2,7,2,16,7,14,260,83.4,3,47,0.0638,0.1429,77.4,25.2,49.3,993.0,0.0,12.7,7.9,228.0,SW,5.48,9.08,1.22
777432,2025-06-20,2025,TEX,2025-06-20 18:40:00,18,2,6,8,2,16,6,22,285,82.2,6,59,0.1017,0.0909,70.8,21.6,85.0,991.5,0.3,4.1,2.5,204.4,SW,0.14,1.53,-1.27
777421,2025-06-21,2025,TEX,2025-06-21 16:05:00,16,2,3,5,0,16,7,9,281,83.4,1,45,0.0222,0.0,84.3,29.0,54.7,991.3,0.0,11.8,7.4,210.7,SW,1.68,5.59,-2.43
777404,2025-06-22,2025,TEX,2025-06-22 13:35:00,13,8,3,11,0,9,8,21,284,85.0,2,60,0.0333,0.0,90.3,32.4,55.7,993.4,0.0,12.2,7.6,255.0,W,9.71,11.67,6.57
777341,2025-06-27,2025,NYM,2025-06-27 18:40:00,18,9,1,10,2,14,7,18,312,85.3,4,56,0.0714,0.1111,75.3,24.0,88.7,990.3,0.2,12.1,7.5,154.3,SE,-8.99,-5.7,-11.2
777325,2025-06-28,2025,NYM,2025-06-28 16:05:00,16,9,2,11,0,17,8,22,313,85.0,1,54,0.0185,0.0,79.0,26.1,78.0,989.0,1.4,7.7,4.8,344.6,N,4.71,2.35,6.49
777313,2025-06-29,2025,NYM,2025-06-29 13:35:00,13,12,1,13,5,17,3,23,292,85.9,7,54,0.1296,0.2174,85.8,29.9,52.3,990.2,0.1,5.9,3.6,296.0,NW,5.86,5.38,5.63
777299,2025-06-30,2025,STL,2025-06-30 18:40:00,18,7,0,7,1,12,4,15,253,82.0,1,50,0.02,0.0667,75.3,24.1,87.3,984.9,7.2,11.1,6.9,209.5,SW,1.35,5.05,-2.51
777288,2025-07-01,2025,STL,2025-07-01 18:40:00,18,1,0,1,0,12,6,11,275,79.0,2,47,0.0426,0.0,74.2,23.4,84.0,985.3,0.0,5.0,3.1,253.7,W,3.87,4.7,2.58
777272,2025-07-02,2025,STL,2025-07-02 12:35:00,12,5,0,5,0,17,5,14,247,84.0,4,48,0.0833,0.0,81.1,27.3,52.7,988.3,0.0,6.4,4.0,334.3,NW,4.79,3.04,5.97
777107,2025-07-18,2025,CWS,2025-07-18 18:40:00,18,1,10,11,2,10,9,16,295,85.8,4,58,0.069,0.125,76.5,24.7,74.3,991.4,0.0,2.2,1.4,98.4,E,-2.13,-2.19,-1.82
777090,2025-07-19,2025,CWS,2025-07-19 18:40:00,18,4,10,14,0,18,7,26,296,83.9,1,60,0.0167,0.0,81.4,27.5,64.7,987.7,0.0,3.9,2.4,246.7,SW,2.74,3.54,1.61
777074,2025-07-20,2025,CWS,2025-07-20 13:35:00,13,2,7,9,2,19,4,14,288,85.1,7,48,0.1458,0.1429,82.6,28.1,63.7,985.9,0.4,16.3,10.1,292.3,W,16.33,15.37,15.33
777060,2025-07-21,2025,DET,2025-07-21 18:40:00,18,3,0,3,0,23,5,14,270,83.6,1,41,0.0244,0.0,75.2,24.0,57.3,989.6,0.0,8.3,5.2,346.7,N,4.88,2.27,6.89
777044,2025-07-22,2025,DET,2025-07-22 18:40:00,18,8,5,13,2,21,8,24,323,84.5,5,55,0.0909,0.0833,75.7,24.3,49.3,992.3,0.0,4.8,3.0,23.3,NE,-0.07,-1.72,1.59
