game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
746990,2024-09-04,2024,CWS,2024-09-04 18:35:00,18,1,8,9,4,14,7,22,320,83.8,6,57,0.1053,0.1818,69.5,20.8,52.3,1026.5,0.0,10.3,6.4,141.7,SE,5.0,7.77,1.64
746993,2024-09-06,2024,TB,2024-09-06 19:05:00,19,2,0,2,1,17,6,7,267,80.2,2,41,0.0488,0.1429,68.0,20.0,80.3,1013.3,0.0,7.5,4.7,164.0,S,5.9,7.14,3.94
746986,2024-09-07,2024,TB,2024-09-07 16:05:00,16,1,7,8,3,18,8,18,301,82.1,6,53,0.1132,0.1667,66.3,19.1,71.0,1009.2,0.1,3.5,2.2,235.6,SW,2.9,2.08,3.38
746989,2024-09-08,2024,TB,2024-09-08 12:05:00,12,0,2,2,1,19,5,13,276,81.7,4,48,0.0833,0.0769,70.2,21.2,37.3,1016.4,0.0,13.5,8.4,277.3,W,3.54,-1.14,7.79
746987,2024-09-17,2024,SF,2024-09-17 18:35:00,18,0,10,10,1,26,7,15,322,80.4,2,43,0.0465,0.0667,71.5,21.9,81.7,1016.9,0.6,9.7,6.0,69.6,E,-6.6,-3.78,-8.64
746988,2024-09-18,2024,SF,2024-09-18 18:35:00,18,3,5,8,2,17,4,16,291,83.4,3,53,0.0566,0.125,72.1,22.3,75.3,1012.6,0.1,12.4,7.7,12.3,N,-12.21,-12.22,-10.72
746985,2024-09-19,2024,SF,2024-09-19 13:05:00,13,5,3,8,2,22,7,18,316,80.8,1,47,0.0213,0.1111,82.8,28.2,49.7,1009.4,0.0,10.1,6.3,14.5,N,-10.03,-9.91,-8.95
746984,2024-09-20,2024,DET,2024-09-20 19:05:00,19,7,1,8,5,23,5,16,261,84.5,8,43,0.186,0.3125,72.1,22.3,70.7,1012.3,0.0,8.1,5.0,190.3,S,7.92,8.02,6.86
746983,2024-09-21,2024,DET,2024-09-21 16:05:00,16,4,6,10,0,16,8,21,359,81.5,0,63,0.0,0.0,73.8,23.2,79.7,1011.0,0.3,8.8,5.5,119.4,SE,1.05,3.99,-2.01
746982,2024-09-22,2024,DET,2024-09-22 13:35:00,13,3,4,7,4,21,8,11,291,82.7,6,43,0.1395,0.3636,73.8,23.2,63.3,1013.4,0.0,7.3,4.5,103.0,E,-1.2,1.32,-3.58
778512,2025-03-31,2025,BOS,2025-03-31 14:35:00,14,8,5,13,0,20,7,23,288,83.7,3,50,0.06,0.0,81.9,27.7,40.7,1001.0,0.0,17.2,10.7,215.0,SW,16.79,14.5,17.05
778483,2025-04-02,2025,BOS,2025-04-02 18:35:00,18,0,3,3,1,18,5,14,274,83.0,2,45,0.0444,0.0714,52.9,11.6,60.0,1023.6,0.0,15.0,9.3,137.7,SE,6.38,10.64,1.35
778470,2025-04-03,2025,BOS,2025-04-03 13:05:00,13,4,8,12,4,22,5,19,329,81.5,5,49,0.102,0.2105,75.7,24.3,69.3,1015.5,0.0,21.4,13.3,223.7,SW,19.99,16.13,21.43
778362,2025-04-12,2025,TOR,2025-04-12 16:05:00,16,5,4,9,3,9,7,14,253,84.7,7,51,0.1373,0.2143,49.9,10.0,67.7,1012.4,0.1,13.8,8.6,351.0,N,-11.74,-13.49,-8.57
778344,2025-04-13,2025,TOR,2025-04-13 13:35:00,13,6,7,13,3,18,4,25,329,83.3,5,67,0.0746,0.12,58.5,14.7,45.7,1013.5,0.0,19.5,12.1,324.3,NW,-10.27,-15.31,-3.99
778317,2025-04-15,2025,CLE,2025-04-15 19:05:00,19,3,6,9,2,16,5,19,301,83.6,2,57,0.0351,0.1053,51.4,10.8,52.7,1005.2,0.0,21.3,13.2,291.3,W,0.43,-6.88,7.69
778301,2025-04-16,2025,CLE,2025-04-16 18:35:00,18,9,1,10,4,12,7,15,291,85.5,8,52,0.1538,0.2667,51.2,10.7,44.3,1012.8,0.0,14.9,9.2,306.0,NW,-3.47,-8.2,1.68
778292,2025-04-17,2025,CLE,2025-04-17 18:35:00,18,6,2,8,5,14,5,14,259,85.2,8,47,0.1702,0.3571,54.6,12.5,54.0,1020.9,0.0,2.8,1.7,217.1,SW,2.68,2.28,2.75
778276,2025-04-18,2025,CIN,2025-04-18 19:05:00,19,3,8,11,5,26,8,15,312,83.1,7,42,0.1667,0.3333,67.6,19.8,53.3,1015.3,0.0,15.9,9.9,191.3,S,15.6,15.71,13.6
778262,2025-04-19,2025,CIN,2025-04-19 16:05:00,16,9,5,14,7,14,16,24,365,85.3,7,56,0.125,0.2917,80.8,27.1,50.3,1014.4,0.0,16.5,10.2,215.0,SW,16.08,13.89,16.33
778250,2025-04-20,2025,CIN,2025-04-20 13:35:00,13,2,24,26,4,14,13,32,390,84.3,6,72,0.0833,0.125,72.1,22.3,33.0,1023.8,0.0,10.9,6.8,5.7,N,-10.43,-10.88,-8.72
778140,2025-04-28,2025,NYY,2025-04-28 18:35:00,18,4,3,7,1,24,4,18,301,82.2,3,44,0.0682,0.0556,63.9,17.7,27.7,1023.5,0.0,9.1,5.7,154.8,SE,6.13,8.06,3.46
778133,2025-04-29,2025,NYY,2025-04-29 18:35:00,18,3,15,18,7,20,7,22,322,85.8,5,58,0.0862,0.3182,78.8,26.0,47.3,1012.5,0.0,18.1,11.2,203.7,SW,18.1,16.88,17.13
778115,2025-04-30,2025,NYY,2025-04-30 18:35:00,18,5,4,9,4,20,8,17,299,86.8,6,47,0.1277,0.2353,76.5,24.7,28.3,1015.1,0.0,6.8,4.2,30.5,NE,-6.73,-6.0,-6.65
778093,2025-05-02,2025,KC,2025-05-02 19:05:00,19,3,0,3,1,8,2,13,219,85.4,2,53,0.0377,0.0769,76.6,24.8,55.7,1009.9,0.2,8.6,5.3,206.8,SW,8.58,7.84,8.28
778072,2025-05-03,2025,KC,2025-05-03 19:15:00,19,0,4,4,3,13,5,14,254,81.1,5,53,0.0943,0.2143,67.4,19.7,88.3,1009.6,6.0,7.9,4.9,35.1,NE,-7.71,-6.66,-7.83
778062,2025-05-04,2025,KC,2025-05-04 13:35:00,13,6,11,17,11,12,3,28,318,85.2,13,68,0.1912,0.3929,69.0,20.5,84.7,1008.3,1.0,10.1,6.3,161.7,S,7.64,9.44,4.92
777924,2025-05-14,2025,MIN,2025-05-14 12:05:00,12,3,6,9,3,18,10,13,349,82.6,3,52,0.0577,0.2308,70.8,21.5,78.0,1011.2,0.2,11.0,6.8,95.3,E,-3.24,0.54,-6.63
777938,2025-05-14,2025,MIN,2025-05-13 18:35:00,18,6,8,14,5,18,8,21,297,85.5,5,53,0.0943,0.2381,64.2,17.9,90.7,1013.5,0.9,20.5,12.7,107.7,E,-1.73,5.35,-8.6
777911,2025-05-15,2025,MIN,2025-05-15 12:35:00,12,0,4,4,2,13,4,13,289,83.4,3,50,0.06,0.1538,74.3,23.5,72.3,1008.8,0.3,3.2,2.0,152.2,SE,2.06,2.79,1.09
777907,2025-05-16,2025,WSH,2025-05-16 19:05:00,19,3,4,7,2,28,9,19,365,81.9,6,43,0.1395,0.1053,70.8,21.6,92.0,1005.0,0.0,4.5,2.8,188.8,S,4.34,4.44,3.72
777890,2025-05-17,2025,WSH,2025-05-17 16:05:00,16,6,10,16,1,18,4,21,299,84.8,4,57,0.0702,0.0476,80.7,27.0,50.3,998.3,0.0,14.3,8.9,251.4,W,9.39,5.15,12.5
777873,2025-05-18,2025,WSH,2025-05-18 13:35:00,13,4,10,14,8,20,1,22,289,83.9,6,55,0.1091,0.3636,74.1,23.4,44.3,1004.9,0.0,25.0,15.6,277.7,W,6.41,-2.25,14.3
777771,2025-05-26,2025,STL,2025-05-26 15:05:00,15,5,2,7,2,18,3,14,261,81.6,2,46,0.0435,0.1429,73.6,23.1,29.3,1020.9,0.0,7.6,4.7,86.8,E,-3.31,-0.76,-5.47
777754,2025-05-27,2025,STL,2025-05-27 18:35:00,18,4,7,11,3,20,5,22,308,83.8,6,56,0.1071,0.1364,61.3,16.3,78.7,1024.3,1.6,5.6,3.5,101.8,E,-1.04,0.9,-2.86
777740,2025-05-28,2025,STL,2025-05-28 18:35:00,18,4,6,10,1,25,7,24,323,83.3,4,52,0.0769,0.0417,58.0,14.5,96.7,1017.0,1.4,13.7,8.5,45.0,NE,-12.69,-10.13,-13.72
777720,2025-05-30,2025,CWS,2025-05-30 16:30:00,16,2,1,3,0,17,3,13,266,82.9,1,44,0.0227,0.0,70.3,21.3,78.7,997.5,1.5,7.8,4.9,127.0,SE,1.97,4.44,-0.75
777699,2025-05-31,2025,CWS,2025-05-31 16:05:00,16,4,2,6,2,15,9,13,278,82.5,6,48,0.125,0.1538,65.7,18.7,51.3,996.1,0.0,21.9,13.6,294.3,NW,-0.7,-8.15,6.83
777684,2025-06-01,2025,CWS,2025-06-01 13:35:00,13,3,2,5,1,17,2,15,243,84.1,2,48,0.0417,0.0667,68.6,20.3,37.7,1007.7,0.0,18.3,11.4,277.0,W,4.88,-1.43,10.61
