game_pk,game_date,season,home_team,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
662941,2022-08-02,2022,CLE,AZ,2022-08-02 19:10:00,19.0,3,6,9,2,19,5,15,278,83.3,4,47,0.0851,0.1333,71.2,21.8,74.3,991.7,0.0,5.4,3.4,74.2,E,-1.48,0.39,-3.18
661386,2022-08-02,2022,CWS,KC,2022-08-02 19:10:00,19.0,9,2,11,2,15,6,21,258,84.8,3,56,0.0536,0.0952,79.2,26.2,74.0,990.9,0.0,20.3,12.6,189.3,S,-4.63,2.41,-11.11
662736,2022-08-02,2022,HOU,BOS,2022-08-02 19:10:00,19.0,1,2,3,1,20,3,14,275,81.6,3,46,0.0652,0.0714,87.1,30.6,65.7,1011.6,0.0,21.5,13.4,182.3,S,19.54,15.27,21.46
663376,2022-08-02,2022,LAA,ATH,2022-08-02 18:38:00,18.0,3,1,4,1,13,5,14,246,81.2,2,49,0.0408,0.0714,73.2,22.9,69.3,1008.5,0.0,9.5,5.9,213.7,SW,9.35,9.42,8.14
661368,2022-08-02,2022,MIA,CIN,2022-08-02 18:40:00,18.0,1,2,3,0,19,3,8,264,82.5,2,44,0.0455,0.0,83.5,28.6,74.3,1017.1,0.0,7.3,4.6,91.8,E,-6.86,-7.33,-5.56
661661,2022-08-02,2022,MIN,DET,2022-08-02 18:40:00,18.0,3,5,8,1,16,9,14,281,83.6,2,49,0.0408,0.0714,88.6,31.4,64.3,972.6,0.0,16.1,10.0,198.7,S,5.16,10.08,-0.38
661253,2022-08-02,2022,NYY,SEA,2022-08-02 19:05:00,19.0,6,8,14,6,17,11,18,327,85.1,5,51,0.098,0.3333,82.5,28.0,59.3,1009.1,0.0,5.2,3.2,60.4,NE,-5.16,-5.07,-4.63
662298,2022-08-02,2022,PIT,MIL,2022-08-02 19:05:00,19.0,5,3,8,4,18,7,13,283,87.9,5,46,0.1087,0.3077,73.4,23.0,82.7,988.3,0.0,4.4,2.7,321.9,NW,3.81,2.84,4.31
662220,2022-08-02,2022,SD,COL,2022-08-02 19:10:00,19.0,3,2,5,1,15,7,11,321,85.6,2,47,0.0426,0.0909,71.1,21.7,82.0,1014.0,0.0,12.4,7.7,308.7,NW,-7.77,-10.62,-3.98
662250,2022-08-02,2022,SD,COL,2022-08-02 13:10:00,13.0,13,5,18,4,16,8,31,323,83.4,3,62,0.0484,0.129,77.3,25.2,65.0,1014.4,0.0,18.8,11.7,285.0,W,-4.87,-10.78,1.64
662056,2022-08-02,2022,SF,LAD,2022-08-02 18:45:00,18.0,5,9,14,2,17,5,20,277,77.4,4,55,0.0727,0.1,60.5,15.8,81.7,1014.1,0.0,25.8,16.0,254.3,W,24.84,25.73,20.96
661959,2022-08-02,2022,STL,CHC,2022-08-02 18:45:00,18.0,6,0,6,3,11,3,18,264,84.0,5,53,0.0943,0.1667,82.3,27.9,77.7,995.6,0.0,12.1,7.5,187.0,S,9.53,11.51,6.41
661868,2022-08-02,2022,TB,TOR,2022-08-02 19:10:00,19.0,1,3,4,1,17,4,10,257,80.7,2,43,0.0465,0.1,87.1,30.6,64.7,1015.9,0.0,10.1,6.3,339.4,N,-4.18,-7.07,-0.78
661819,2022-08-02,2022,TEX,BAL,2022-08-02 19:05:00,19.0,2,8,10,3,18,6,19,320,84.4,5,54,0.0926,0.1579,96.6,35.9,32.0,991.0,0.0,19.1,11.9,161.3,S,1.28,7.73,-5.32
662529,2022-08-02,2022,WSH,NYM,2022-08-02 19:05:00,19.0,5,1,6,4,16,3,14,257,80.9,4,47,0.0851,0.2857,80.4,26.9,66.0,1010.8,0.0,6.9,4.3,288.7,W,0.46,-1.91,2.77
661500,2022-08-03,2022,ATL,PHI,2022-08-03 12:20:00,12.0,1,3,4,2,22,3,11,256,82.2,4,42,0.0952,0.1818,84.3,29.1,68.0,981.5,1.6,8.4,5.2,167.9,S,-8.26,-7.24,-8.28
662946,2022-08-03,2022,CLE,AZ,2022-08-03 13:10:00,13.0,7,4,11,4,20,3,18,304,79.9,5,48,0.1042,0.2222,90.2,32.3,50.3,989.4,0.0,19.8,12.3,214.3,SW,16.32,11.52,19.15
661385,2022-08-03,2022,CWS,KC,2022-08-03 13:10:00,13.0,4,1,5,2,20,3,16,251,84.2,2,45,0.0444,0.125,82.9,28.3,73.7,988.3,0.5,22.7,14.1,212.4,SW,3.89,11.3,-4.0
662725,2022-08-03,2022,HOU,BOS,2022-08-03 13:10:00,13.0,6,1,7,2,16,1,16,263,81.9,1,50,0.02,0.125,96.1,35.6,45.3,1009.9,0.4,20.1,12.5,184.3,S,17.9,13.73,19.92
663375,2022-08-03,2022,LAA,ATH,2022-08-03 18:38:00,18.0,1,3,4,1,16,3,14,274,78.7,1,52,0.0192,0.0714,71.2,21.8,73.7,1006.2,0.0,10.5,6.5,225.0,SW,10.5,9.87,9.87
661367,2022-08-03,2022,MIA,CIN,2022-08-03 18:40:00,18.0,3,0,3,1,10,4,13,221,82.3,3,50,0.06,0.0769,85.0,29.4,60.7,1016.3,0.0,8.7,5.4,103.3,E,-8.62,-8.58,-7.62
661664,2022-08-03,2022,MIN,DET,2022-08-03 12:10:00,12.0,4,1,5,0,22,4,11,256,78.5,1,38,0.0263,0.0,85.0,29.4,38.7,978.0,0.0,20.5,12.7,301.0,NW,17.57,12.9,20.12
661293,2022-08-03,2022,NYY,SEA,2022-08-03 13:05:00,13.0,3,7,10,5,17,4,15,262,85.1,6,49,0.1224,0.3333,89.7,32.0,36.7,1014.1,0.0,9.4,5.9,212.2,SW,7.7,9.1,5.37
662324,2022-08-03,2022,PIT,MIL,2022-08-03 19:05:00,19.0,8,7,15,2,13,8,24,325,85.4,3,60,0.05,0.0833,80.1,26.7,71.3,989.0,0.0,8.7,5.4,180.3,S,-3.28,-0.33,-5.84
662244,2022-08-03,2022,SD,COL,2022-08-03 18:40:00,18.0,9,1,10,3,22,5,16,313,82.6,6,44,0.1364,0.1875,71.2,21.8,80.3,1011.3,0.0,10.0,6.2,288.7,W,-3.2,-6.25,0.23
662055,2022-08-03,2022,SF,LAD,2022-08-03 18:45:00,18.0,0,3,3,0,18,5,14,274,81.7,4,49,0.0816,0.0,60.6,15.9,84.7,1009.8,0.0,23.3,14.5,233.3,SW,18.66,22.29,12.78
661867,2022-08-03,2022,TB,TOR,2022-08-03 12:10:00,12.0,3,2,5,1,19,5,10,271,77.7,3,42,0.0714,0.1,89.5,32.0,54.7,1015.4,0.1,5.6,3.5,231.0,SW,5.6,5.06,5.47
661818,2022-08-03,2022,TEX,BAL,2022-08-03 13:05:00,13.0,3,6,9,4,23,11,15,312,80.7,3,45,0.0667,0.2667,102.0,38.9,27.3,990.6,0.0,19.2,12.0,187.0,S,9.47,14.63,3.17
662552,2022-08-03,2022,WSH,NYM,2022-08-03 16:05:00,16.0,5,9,14,4,15,4,27,334,81.2,3,64,0.0469,0.1481,88.0,31.1,49.0,1012.5,0.0,4.0,2.5,187.3,S,3.89,4.02,3.3
662975,2022-08-04,2022,CLE,HOU,2022-08-04 19:10:00,19.0,0,6,6,2,13,7,14,285,81.8,3,56,0.0536,0.1429,78.3,25.7,86.3,993.6,0.0,10.5,6.5,171.3,S,10.35,10.26,9.18
662812,2022-08-04,2022,DET,TB,2022-08-04 19:10:00,19.0,2,6,8,1,14,5,18,268,84.3,4,57,0.0702,0.0556,73.9,23.3,88.7,994.7,3.5,7.7,4.8,1.7,N,7.0,5.5,7.65
662651,2022-08-04,2022,KC,BOS,2022-08-04 19:10:00,19.0,7,3,10,2,15,7,17,285,81.6,4,49,0.0816,0.1176,81.1,27.3,80.0,984.3,0.0,8.1,5.0,91.3,E,-5.59,-3.25,-7.26
663374,2022-08-04,2022,LAA,ATH,2022-08-04 13:07:00,13.0,7,8,15,9,19,10,17,332,82.7,8,49,0.1633,0.5294,83.7,28.7,42.3,1005.9,0.0,16.2,10.0,227.7,SW,16.15,14.92,15.43
661660,2022-08-04,2022,MIN,TOR,2022-08-04 18:40:00,18.0,3,9,12,3,17,11,16,337,84.1,7,51,0.1373,0.1875,76.8,24.9,56.7,986.3,0.0,8.8,5.5,145.0,SE,-5.05,-2.28,-7.21
662419,2022-08-04,2022,NYM,ATL,2022-08-04 19:10:00,19.0,6,4,10,5,15,4,16,265,82.0,6,51,0.1176,0.3125,80.5,26.9,71.7,1016.7,0.0,13.0,8.1,216.9,SW,12.62,10.75,12.97
661565,2022-08-04,2022,PHI,WSH,2022-08-04 19:05:00,19.0,5,4,9,2,5,0,18,150,83.5,0,39,0.0,0.1111,81.8,27.7,64.0,1018.1,0.6,13.3,8.3,271.3,W,4.82,0.28,8.78
662303,2022-08-04,2022,PIT,MIL,2022-08-04 12:35:00,12.0,5,4,9,2,13,10,19,305,83.0,3,58,0.0517,0.1053,84.9,29.4,64.7,991.4,0.0,7.7,4.8,245.3,SW,5.26,6.88,3.0
662219,2022-08-04,2022,SD,COL,2022-08-04 13:10:00,13.0,3,7,10,1,18,6,23,338,81.9,2,53,0.0377,0.0435,76.6,24.8,62.0,1011.3,0.0,18.0,11.2,275.7,W,-1.78,-7.8,4.46
662114,2022-08-04,2022,SF,LAD,2022-08-04 12:45:00,12.0,3,5,8,3,22,4,13,301,80.0,6,44,0.1364,0.2308,65.7,18.7,74.7,1011.2,0.0,30.5,18.9,244.7,SW,27.54,30.33,21.42
661932,2022-08-04,2022,STL,CHC,2022-08-04 18:45:00,18.0,7,2,9,3,12,14,12,319,82.1,6,46,0.1304,0.25,77.5,25.3,89.7,997.9,0.6,5.6,3.5,158.8,S,2.27,3.9,0.37
661945,2022-08-04,2022,STL,CHC,2022-08-03 18:45:00,18.0,4,3,7,3,16,3,15,264,86.6,8,51,0.1569,0.2,78.9,26.0,86.7,995.4,2.3,12.2,7.6,172.8,S,7.48,10.32,3.73
661817,2022-08-04,2022,TEX,CWS,2022-08-04 19:05:00,19.0,3,2,5,0,13,6,17,271,78.6,1,51,0.0196,0.0,95.9,35.5,33.7,991.7,0.0,12.7,7.9,155.7,SE,-0.41,3.97,-4.74
663313,2022-08-05,2022,AZ,COL,2022-08-05 18:40:00,18.0,6,5,11,2,10,7,20,293,82.5,3,60,0.05,0.1,100.2,37.9,24.0,969.9,0.0,11.8,7.3,279.0,W,-1.84,-5.71,2.24
661048,2022-08-05,2022,BAL,PIT,2022-08-05 19:05:00,19.0,1,0,1,0,9,4,16,247,82.9,2,56,0.0357,0.0,76.4,24.7,91.0,1020.9,19.0,7.4,4.6,271.9,W,2.6,0.08,4.8
661063,2022-08-05,2022,CHC,MIA,2022-08-05 13:20:00,13.0,2,1,3,1,26,8,11,315,80.0,3,35,0.0857,0.0909,77.8,25.5,83.3,996.7,0.0,14.6,9.1,71.3,E,-13.11,-10.1,-14.54
662945,2022-08-05,2022,CLE,HOU,2022-08-05 19:10:00,19.0,3,9,12,3,12,6,22,292,82.6,4,60,0.0667,0.1364,77.8,25.4,81.0,996.3,0.0,15.0,9.3,131.0,SE,9.82,13.09,5.36
662811,2022-08-05,2022,DET,TB,2022-08-05 19:10:00,19.0,3,5,8,1,16,15,16,331,80.4,2,51,0.0392,0.0625,77.4,25.2,85.0,996.9,0.0,5.0,3.1,103.0,E,-2.9,-4.12,-1.34
662650,2022-08-05,2022,KC,BOS,2022-08-05 19:10:00,19.0,4,7,11,1,15,10,22,343,83.0,5,60,0.0833,0.0455,83.9,28.8,68.7,983.1,0.0,10.3,6.4,115.7,SE,-3.4,0.12,-6.51
662564,2022-08-05,2022,LAD,SD,2022-08-05 19:10:00,19.0,8,1,9,0,22,5,16,315,82.1,2,45,0.0444,0.0,72.7,22.6,66.3,992.9,0.0,7.6,4.7,175.9,S,6.77,7.52,5.2
661174,2022-08-05,2022,MIL,CIN,2022-08-05 19:10:00,19.0,5,1,6,2,16,12,14,295,83.0,3,47,0.0638,0.1429,69.7,21.0,94.7,994.9,0.0,8.9,5.6,109.3,E,-8.05,-8.89,-6.24
661659,2022-08-05,2022,MIN,TOR,2022-08-05 19:10:00,19.0,6,5,11,5,18,6,22,315,84.0,9,60,0.15,0.2273,79.8,26.6,65.0,983.1,0.0,13.1,8.1,163.3,S,-3.75,0.76,-7.8
662418,2022-08-05,2022,NYM,ATL,2022-08-05 19:10:00,19.0,6,9,15,4,16,7,26,323,85.0,8,62,0.129,0.1538,80.1,26.7,79.3,1020.7,0.0,11.0,6.8,171.5,S,9.4,10.77,6.9
661562,2022-08-05,2022,PHI,WSH,2022-08-05 19:05:00,19.0,7,2,9,5,9,5,12,247,83.9,4,52,0.0769,0.4167,76.7,24.8,90.0,1021.2,10.2,8.2,5.1,216.3,SW,7.93,6.79,8.12
662164,2022-08-05,2022,SEA,LAA,2022-08-05 19:10:00,19.0,3,4,7,1,22,8,14,331,78.5,0,47,0.0,0.0714,64.8,18.2,62.3,1015.2,0.0,12.8,8.0,5.6,N,-9.92,-12.11,-6.54
661946,2022-08-05,2022,STL,NYY,2022-08-05 19:15:00,19.0,4,3,7,0,13,11,15,297,83.2,2,50,0.04,0.0,81.1,27.3,81.0,999.6,0.4,9.7,6.0,124.1,SE,-1.82,1.53,-4.96
661816,2022-08-05,2022,TEX,CWS,2022-08-05 19:05:00,19.0,1,2,3,1,21,5,9,280,81.4,2,42,0.0476,0.1111,93.3,34.0,38.3,993.3,0.0,23.0,14.3,141.4,SE,-6.35,1.58,-13.52
662308,2022-08-06,2022,ATH,SF,2022-08-06 16:07:00,16.0,3,7,10,4,12,7,21,320,82.4,6,63,0.0952,0.1905,65.8,18.8,73.0,1014.4,0.0,15.6,9.7,265.3,W,11.92,7.74,14.66
663288,2022-08-06,2022,AZ,COL,2022-08-06 17:10:00,17.0,2,3,5,3,9,2,18,238,82.9,2,56,0.0357,0.1667,104.6,40.3,19.0,967.9,0.0,10.7,6.6,259.3,W,1.98,-1.73,5.46
661050,2022-08-06,2022,BAL,PIT,2022-08-06 17:05:00,17.0,6,3,9,1,17,8,17,294,84.9,5,50,0.1,0.0588,82.8,28.2,72.7,1019.7,0.0,13.3,8.2,195.3,S,13.16,12.94,11.8
661062,2022-08-06,2022,CHC,MIA,2022-08-06 13:20:00,13.0,4,0,4,1,14,4,15,261,82.1,2,50,0.04,0.0667,87.2,30.7,64.3,995.6,0.8,11.4,7.1,169.7,S,6.46,9.27,2.88
662937,2022-08-06,2022,CLE,HOU,2022-08-06 18:10:00,18.0,4,1,5,0,14,2,16,239,83.3,0,52,0.0,0.0,81.6,27.5,72.0,995.7,0.0,6.1,3.8,144.6,SE,4.97,5.88,3.46
662856,2022-08-06,2022,DET,TB,2022-08-06 18:10:00,18.0,9,1,10,2,17,3,21,276,83.4,5,54,0.0926,0.0952,83.2,28.5,69.3,996.1,0.0,9.9,6.2,199.7,S,-7.36,-4.63,-9.2
662649,2022-08-06,2022,KC,BOS,2022-08-06 18:10:00,18.0,5,4,9,5,17,1,16,256,81.8,6,51,0.1176,0.3125,90.0,32.2,54.3,983.6,0.0,14.5,9.0,158.3,S,5.74,9.95,0.84
662654,2022-08-06,2022,LAD,SD,2022-08-06 18:10:00,18.0,8,3,11,2,11,3,16,275,83.9,5,58,0.0862,0.125,76.2,24.5,55.3,991.2,0.0,9.6,5.9,170.1,S,8.08,9.34,5.83
661173,2022-08-06,2022,MIL,CIN,2022-08-06 18:15:00,18.0,5,7,12,6,14,12,17,332,82.7,7,54,0.1296,0.3529,85.9,30.0,54.0,992.9,0.0,12.1,7.5,184.6,S,-7.84,-4.22,-10.52
661662,2022-08-06,2022,MIN,TOR,2022-08-06 18:10:00,18.0,7,3,10,2,16,8,18,302,82.3,4,54,0.0741,0.1111,71.0,21.7,94.3,985.6,4.6,11.6,7.2,7.7,N,-1.55,-5.4,2.48
662417,2022-08-06,2022,NYM,ATL,2022-08-06 19:10:00,19.0,6,2,8,1,17,2,15,270,81.2,3,51,0.0588,0.0667,79.9,26.6,79.7,1021.5,0.0,16.8,10.4,212.7,SW,16.54,14.52,16.55
662499,2022-08-06,2022,NYM,ATL,2022-08-06 13:10:00,13.0,8,5,13,0,18,10,25,341,84.0,4,56,0.0714,0.0,87.2,30.7,57.0,1021.5,2.6,20.3,12.6,206.7,SW,20.21,18.49,19.5
661561,2022-08-06,2022,PHI,WSH,2022-08-06 18:05:00,18.0,11,5,16,4,13,8,26,360,85.3,6,63,0.0952,0.1538,81.0,27.2,81.3,1021.3,0.0,8.6,5.4,186.2,S,8.29,8.62,6.96
662154,2022-08-06,2022,SEA,LAA,2022-08-06 13:10:00,13.0,2,1,3,1,20,6,11,257,81.5,3,42,0.0714,0.0909,77.2,25.1,43.7,1016.2,0.0,19.2,12.0,348.7,N,-10.66,-15.49,-4.54
662193,2022-08-06,2022,SEA,LAA,2022-08-06 19:10:00,19.0,1,7,8,3,15,4,15,281,79.7,1,54,0.0185,0.2,68.8,20.5,60.0,1015.4,0.0,11.5,7.2,10.3,N,-9.48,-11.16,-6.67
661949,2022-08-06,2022,STL,NYY,2022-08-06 18:15:00,18.0,1,0,1,0,11,5,7,276,84.4,1,44,0.0227,0.0,83.8,28.8,76.0,1000.2,0.0,7.9,4.9,132.2,SE,-0.39,2.34,-3.06
661815,2022-08-06,2022,TEX,CWS,2022-08-06 18:05:00,18.0,8,0,8,1,18,7,9,309,79.2,3,43,0.0698,0.1111,93.0,33.9,41.0,994.8,0.0,14.7,9.2,146.0,SE,-2.93,2.18,-7.69
662332,2022-08-07,2022,ATH,SF,2022-08-07 13:07:00,13.0,4,6,10,4,17,9,18,311,81.1,5,55,0.0909,0.2222,68.5,20.3,66.0,1016.0,0.0,20.1,12.5,265.3,W,15.35,9.97,18.88
663300,2022-08-07,2022,AZ,COL,2022-08-07 13:10:00,13.0,6,4,10,2,8,12,19,286,82.8,3,57,0.0526,0.1053,103.3,39.6,22.3,972.0,0.0,14.8,9.2,291.0,W,-5.32,-9.74,-0.27
661049,2022-08-07,2022,BAL,PIT,2022-08-07 13:35:00,13.0,1,8,9,2,17,4,13,278,80.6,2,50,0.04,0.1538,89.2,31.8,58.3,1018.5,0.0,14.7,9.1,203.7,SW,14.7,13.71,13.91
661061,2022-08-07,2022,CHC,MIA,2022-08-07 13:20:00,13.0,0,3,3,2,16,5,10,258,82.3,2,46,0.0435,0.2,80.7,27.0,83.0,995.0,0.7,13.2,8.2,230.0,SW,13.15,11.96,12.75
662944,2022-08-07,2022,CLE,HOU,2022-08-07 12:05:00,12.0,1,0,1,1,16,3,10,229,82.6,3,44,0.0682,0.1,85.9,30.0,63.7,995.7,0.0,12.1,7.5,240.7,SW,5.93,1.96,9.18
662810,2022-08-07,2022,DET,TB,2022-08-07 13:40:00,13.0,0,7,7,0,18,6,12,261,82.5,1,47,0.0213,0.0,91.2,32.9,47.3,994.5,0.0,21.7,13.5,221.3,SW,-9.57,-2.33,-15.65
662648,2022-08-07,2022,KC,BOS,2022-08-07 13:10:00,13.0,13,5,18,3,12,9,21,278,83.3,8,56,0.1429,0.1429,95.7,35.4,39.0,984.5,0.0,14.9,9.2,201.7,S,13.65,14.84,10.81
662563,2022-08-07,2022,LAD,SD,2022-08-07 16:08:00,16.0,4,0,4,2,11,2,13,251,85.4,2,52,0.0385,0.1538,83.6,28.7,37.3,992.1,0.0,14.1,8.8,216.3,SW,13.72,11.74,14.05
661172,2022-08-07,2022,MIL,CIN,2022-08-07 13:10:00,13.0,2,4,6,3,25,7,12,343,80.6,2,44,0.0455,0.25,81.8,27.7,71.7,992.8,0.8,13.6,8.5,257.1,W,7.24,10.75,2.85
661653,2022-08-07,2022,MIN,TOR,2022-08-07 13:10:00,13.0,2,3,5,0,13,1,21,316,81.9,3,66,0.0455,0.0,78.4,25.8,67.0,984.9,0.0,10.6,6.6,51.0,NE,-8.24,-10.02,-5.46
662416,2022-08-07,2022,NYM,ATL,2022-08-07 16:10:00,16.0,5,2,7,1,27,4,12,274,81.0,3,36,0.0833,0.0833,84.2,29.0,71.3,1017.3,0.0,18.9,11.8,186.3,S,18.18,18.89,15.29
661558,2022-08-07,2022,PHI,WSH,2022-08-07 13:35:00,13.0,13,1,14,4,14,9,20,290,81.8,4,56,0.0714,0.2,91.0,32.8,47.7,1019.5,0.0,21.7,13.5,221.7,SW,20.47,16.8,21.66
662153,2022-08-07,2022,SEA,LAA,2022-08-07 13:10:00,13.0,6,3,9,1,15,6,16,291,78.4,2,50,0.04,0.0625,80.1,26.7,45.0,1014.4,0.0,19.6,12.2,348.0,N,-10.69,-15.68,-4.42
661948,2022-08-07,2022,STL,NYY,2022-08-07 13:15:00,13.0,12,9,21,3,20,12,27,382,84.9,4,58,0.069,0.1111,92.2,33.4,53.3,999.6,0.0,9.9,6.2,205.3,SW,9.35,9.93,7.65
661835,2022-08-07,2022,TEX,CWS,2022-08-07 13:35:00,13.0,2,8,10,2,18,7,24,328,82.5,2,60,0.0333,0.0833,98.2,36.8,32.3,996.4,0.0,14.3,8.9,186.7,S,6.95,10.79,2.27
662331,2022-08-08,2022,ATH,LAA,2022-08-08 18:40:00,18.0,0,1,1,1,15,2,7,221,81.5,1,44,0.0227,0.1429,62.4,16.9,91.3,1014.1,0.0,14.9,9.3,253.0,W,13.19,9.99,14.79
663304,2022-08-08,2022,AZ,PIT,2022-08-08 18:40:00,18.0,3,0,3,0,15,5,9,231,76.5,1,41,0.0244,0.0,97.8,36.5,30.0,971.5,0.0,11.0,6.9,252.2,W,3.38,-0.42,6.77
661047,2022-08-08,2022,BAL,TOR,2022-08-08 19:05:00,19.0,7,4,11,6,10,7,21,264,82.0,5,57,0.0877,0.2857,80.3,26.8,92.3,1012.9,0.0,7.5,4.7,182.3,S,7.07,7.53,5.75
661060,2022-08-08,2022,CHC,WSH,2022-08-08 19:05:00,19.0,6,3,9,4,15,5,19,282,84.0,5,52,0.0962,0.2105,67.6,19.8,84.0,995.1,0.0,21.6,13.4,13.7,N,-18.42,-21.15,-13.48
662445,2022-08-08,2022,NYM,CIN,2022-08-08 19:10:00,19.0,5,1,6,1,16,5,16,270,81.8,2,50,0.04,0.0625,82.0,27.8,75.7,1012.5,0.0,18.2,11.3,197.3,S,18.13,17.59,16.47
662218,2022-08-08,2022,SD,SF,2022-08-08 18:40:00,18.0,0,1,1,0,22,2,12,276,83.4,0,42,0.0,0.0,73.5,23.0,74.3,1011.7,0.0,7.5,4.6,260.7,W,1.21,-1.38,3.66
662152,2022-08-08,2022,SEA,NYY,2022-08-08 19:10:00,19.0,4,9,13,4,15,6,19,318,82.5,5,58,0.0862,0.2105,72.4,22.4,59.3,1011.5,0.0,7.2,4.5,327.7,NW,-1.58,-3.88,0.9
662330,2022-08-09,2022,ATH,LAA,2022-08-09 18:40:00,18.0,1,5,6,3,17,9,16,303,82.0,5,52,0.0962,0.1875,63.3,17.4,89.3,1014.9,0.0,15.6,9.7,259.7,W,12.83,9.02,15.09
663303,2022-08-09,2022,AZ,PIT,2022-08-09 18:40:00,18.0,6,4,10,2,7,7,18,267,82.5,2,61,0.0328,0.1111,93.7,34.3,42.7,971.9,0.0,7.7,4.8,309.1,NW,-4.83,-6.58,-2.51
661046,2022-08-09,2022,BAL,TOR,2022-08-09 19:05:00,19.0,6,5,11,3,16,5,21,263,83.6,6,53,0.1132,0.1429,81.0,27.2,85.7,1013.9,1.6,9.2,5.7,278.0,W,2.3,-0.88,5.19
663201,2022-08-09,2022,BOS,ATL,2022-08-09 19:10:00,19.0,7,9,16,4,20,9,24,394,83.6,7,67,0.1045,0.1667,75.9,24.4,92.0,1012.4,1.4,14.3,8.9,45.0,NE,-14.33,-13.47,-13.47
661059,2022-08-09,2022,CHC,WSH,2022-08-09 19:05:00,19.0,5,6,11,4,18,4,24,309,82.2,2,56,0.0357,0.1667,64.0,17.8,88.0,997.9,0.0,8.3,5.2,39.3,NE,-8.26,-8.04,-7.48
662979,2022-08-09,2022,COL,STL,2022-08-09 18:40:00,18.0,16,5,21,4,13,6,30,307,83.4,6,68,0.0882,0.1333,85.4,29.7,22.3,849.4,0.0,14.8,9.2,84.5,E,-1.42,3.7,-6.36
662793,2022-08-09,2022,DET,CLE,2022-08-09 19:10:00,19.0,2,5,7,0,13,4,17,246,82.9,4,56,0.0714,0.0,70.3,21.3,71.7,996.7,0.0,10.8,6.7,66.3,NE,0.22,-3.48,3.89
662724,2022-08-09,2022,HOU,TEX,2022-08-09 19:10:00,19.0,7,5,12,4,14,5,14,268,82.7,2,49,0.0408,0.2857,84.7,29.3,73.7,1013.2,0.0,11.0,6.8,153.0,SE,10.93,10.57,9.98
662647,2022-08-09,2022,KC,CWS,2022-08-09 15:10:00,15.0,4,2,6,3,15,1,16,245,83.8,9,53,0.1698,0.1875,84.0,28.9,46.3,986.2,0.0,9.7,6.0,57.7,NE,-9.43,-8.14,-9.59
662779,2022-08-09,2022,KC,CWS,2022-08-09 15:15:00,15.0,2,3,5,3,17,5,13,275,84.5,5,49,0.102,0.2308,84.0,28.9,46.3,986.2,0.0,9.7,6.0,57.7,NE,-9.43,-8.14,-9.59
662562,2022-08-09,2022,LAD,MIN,2022-08-09 19:10:00,19.0,10,3,13,2,19,2,22,303,82.2,2,54,0.037,0.0909,73.3,23.0,55.7,994.0,0.0,7.8,4.8,188.5,S,7.53,7.72,6.44
661182,2022-08-09,2022,MIL,TB,2022-08-09 19:10:00,19.0,5,3,8,1,19,5,11,265,80.0,2,41,0.0488,0.0909,64.1,17.8,79.0,996.7,0.0,6.2,3.9,133.0,SE,-6.2,-5.89,-5.75
662444,2022-08-09,2022,NYM,CIN,2022-08-09 19:10:00,19.0,6,2,8,3,17,7,17,282,81.3,2,49,0.0408,0.1765,82.3,28.0,82.0,1013.1,0.4,4.1,2.6,283.1,W,0.67,-0.76,2.03
661553,2022-08-09,2022,PHI,MIA,2022-08-09 19:05:00,19.0,4,1,5,3,18,6,13,267,84.1,6,43,0.1395,0.2308,82.6,28.1,78.0,1014.3,0.2,12.4,7.7,243.7,SW,9.36,6.0,11.59
662246,2022-08-09,2022,SD,SF,2022-08-09 18:40:00,18.0,7,4,11,3,15,6,20,317,83.3,3,55,0.0545,0.15,73.6,23.1,79.3,1012.4,0.0,9.2,5.7,230.7,SW,5.83,3.05,7.91
662148,2022-08-09,2022,SEA,NYY,2022-08-09 19:10:00,19.0,1,0,1,0,24,8,10,379,80.4,1,53,0.0189,0.0,70.0,21.1,72.7,1010.8,0.0,8.3,5.2,323.4,NW,-1.21,-3.94,1.67
662316,2022-08-10,2022,ATH,LAA,2022-08-10 12:37:00,12.0,4,5,9,1,18,7,13,340,80.9,3,63,0.0476,0.0769,72.0,22.2,62.3,1018.2,0.0,17.7,11.0,267.3,W,13.06,8.2,16.34
663302,2022-08-10,2022,AZ,PIT,2022-08-10 18:40:00,18.0,4,6,10,0,17,5,18,306,80.2,2,51,0.0392,0.0,94.2,34.6,37.0,974.3,0.3,25.1,15.6,324.1,NW,-20.36,-24.17,-14.09
663188,2022-08-10,2022,BOS,ATL,2022-08-10 19:10:00,19.0,4,8,12,3,20,4,21,313,82.0,6,52,0.1154,0.1429,68.4,20.2,89.3,1015.1,0.2,7.9,4.9,114.3,SE,-2.8,-0.09,-5.17
663229,2022-08-10,2022,CHC,WSH,2022-08-10 13:20:00,13.0,4,2,6,2,17,2,18,260,81.3,1,50,0.02,0.1111,77.9,25.5,64.7,998.4,0.0,13.0,8.1,109.0,E,-5.71,-1.36,-9.37
662892,2022-08-10,2022,COL,STL,2022-08-10 18:40:00,18.0,5,9,14,2,14,4,31,322,83.6,4,68,0.0588,0.0645,85.9,29.9,24.3,851.0,0.0,19.2,11.9,164.7,S,18.48,19.1,15.64
