game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
530480,2018-06-18,2018,AZ,2018-06-18 19:07:00,19,4,7,11,5,16,6,22,316,86.0,5,59,0.0847,0.2273,2.0,5.0,3.0,12.0,156.0,84.2,50.0,0.1667,3.0,11.0,3.0,10.0,160.0,88.5,37.0,0.3,66.6,19.2,66.7,1009.2,0.0,9.7,6.0,233.7,SW,9.56,8.48,9.48,night
530489,2018-06-19,2018,AZ,2018-06-19 19:07:00,19,5,4,9,3,17,9,13,288,83.8,5,46,0.1087,0.2308,2.0,3.0,3.0,8.0,121.0,82.7,37.0,0.25,1.0,14.0,6.0,5.0,167.0,85.1,32.0,0.2,65.2,18.4,79.3,1007.9,0.0,9.4,5.8,205.0,SW,8.8,9.37,7.18,night
530527,2018-06-21,2018,TOR,2018-06-21 19:07:00,19,8,5,13,6,21,7,18,309,85.4,6,46,0.1304,0.3333,3.0,10.0,5.0,9.0,155.0,83.5,38.0,0.3333,3.0,11.0,1.0,9.0,154.0,86.9,49.0,0.3333,66.0,18.9,81.0,1006.8,0.0,9.4,5.9,213.3,SW,9.24,9.33,8.03,night
530542,2018-06-22,2018,TOR,2018-06-22 19:07:00,19,2,1,3,0,12,2,12,226,86.2,1,50,0.02,0.0,0.0,7.0,2.0,3.0,105.0,81.9,26.0,0.0,0.0,5.0,0.0,9.0,121.0,88.8,42.0,0.0,68.2,20.1,79.7,1003.4,0.0,8.8,5.5,214.3,SW,8.68,8.72,7.6,night
530557,2018-06-23,2018,TOR,2018-06-23 18:07:00,18,1,4,5,3,18,8,17,288,86.5,5,47,0.1064,0.1765,1.0,11.0,1.0,9.0,134.0,83.7,42.0,0.1111,2.0,7.0,7.0,8.0,154.0,89.8,35.0,0.25,65.8,18.8,69.7,1004.5,0.0,14.7,9.1,185.0,S,11.24,13.78,7.33,night
530572,2018-06-24,2018,TOR,2018-06-24 13:07:00,13,6,7,13,5,20,2,23,316,85.1,5,65,0.0769,0.2174,1.0,9.0,1.0,10.0,149.0,84.0,38.0,0.1,4.0,11.0,1.0,13.0,167.0,86.0,49.0,0.3077,76.3,24.6,49.3,1007.8,0.0,14.5,9.0,211.7,SW,14.14,14.44,12.14,day
530722,2018-07-06,2018,LAD,2018-07-06 19:07:00,19,3,2,5,0,26,7,9,271,79.7,1,36,0.0278,0.0,0.0,14.0,3.0,5.0,148.0,79.9,31.0,0.0,0.0,12.0,3.0,4.0,123.0,79.5,31.0,0.0,98.2,36.8,17.3,1002.1,0.0,7.4,4.6,211.4,SW,7.19,7.35,6.17,night
530737,2018-07-07,2018,LAD,2018-07-07 16:15:00,16,1,3,4,2,23,6,8,293,81.6,1,40,0.025,0.25,1.0,9.0,1.0,4.0,131.0,81.5,33.0,0.25,1.0,14.0,5.0,4.0,162.0,81.7,34.0,0.25,98.2,36.8,25.0,1003.5,0.0,18.8,11.7,173.7,S,11.77,16.09,6.03,day
530752,2018-07-08,2018,LAD,2018-07-08 17:05:00,17,4,3,7,3,16,6,11,243,85.6,3,42,0.0714,0.2727,2.0,5.0,2.0,6.0,110.0,87.5,34.0,0.3333,1.0,11.0,3.0,5.0,133.0,83.6,32.0,0.2,87.9,31.1,30.7,1005.3,0.0,12.5,7.8,204.6,SW,11.75,12.53,9.55,night
530782,2018-07-10,2018,SEA,2018-07-10 19:07:00,19,9,3,12,3,11,5,23,290,85.9,4,63,0.0635,0.1304,2.0,3.0,3.0,16.0,155.0,86.0,55.0,0.125,1.0,8.0,1.0,7.0,135.0,85.8,37.0,0.1429,76.2,24.6,52.0,1007.1,0.0,7.7,4.8,213.1,SW,7.57,7.66,6.56,night
530797,2018-07-11,2018,SEA,2018-07-11 19:07:00,19,0,3,3,1,13,1,8,236,86.5,1,47,0.0213,0.125,0.0,6.0,0.0,2.0,107.0,86.2,38.0,0.0,1.0,7.0,1.0,6.0,129.0,86.9,33.0,0.1667,75.4,24.1,72.0,1005.8,0.0,9.8,6.1,206.3,SW,9.32,9.83,7.68,night
530807,2018-07-12,2018,SEA,2018-07-12 19:07:00,19,11,2,13,4,12,5,24,287,83.6,4,60,0.0667,0.1667,4.0,5.0,3.0,15.0,156.0,85.3,49.0,0.2667,0.0,7.0,2.0,9.0,131.0,81.5,41.0,0.0,72.7,22.6,73.3,1009.0,0.0,12.8,8.0,213.7,SW,12.58,12.69,10.96,night
530864,2018-07-20,2018,HOU,2018-07-20 19:07:00,19,1,3,4,0,12,6,10,263,81.7,0,51,0.0,0.0,0.0,7.0,1.0,2.0,120.0,80.6,31.0,0.0,0.0,5.0,5.0,8.0,143.0,82.6,38.0,0.0,72.1,22.3,60.0,1007.6,0.0,11.7,7.3,224.3,SW,11.73,11.07,10.98,night
530879,2018-07-21,2018,HOU,2018-07-21 16:15:00,16,0,7,7,2,20,12,12,297,81.7,4,44,0.0909,0.1667,0.0,13.0,4.0,7.0,146.0,80.6,33.0,0.0,2.0,7.0,7.0,5.0,151.0,82.6,36.0,0.4,82.6,28.1,48.7,1008.1,0.0,16.5,10.3,239.0,SW,16.01,13.68,16.41,day
530894,2018-07-22,2018,HOU,2018-07-22 13:07:00,13,14,5,19,4,13,13,24,366,83.6,3,60,0.05,0.1667,4.0,9.0,8.0,15.0,187.0,81.0,44.0,0.2667,0.0,4.0,5.0,9.0,179.0,85.7,52.0,0.0,89.3,31.8,40.3,1009.7,0.0,17.2,10.7,246.0,SW,16.03,12.96,17.16,day
530906,2018-07-23,2018,CWS,2018-07-23 19:07:00,19,3,5,8,2,18,11,15,310,82.5,3,49,0.0612,0.1333,1.0,11.0,5.0,7.0,158.0,85.2,37.0,0.1429,1.0,7.0,5.0,8.0,152.0,80.0,41.0,0.125,77.7,25.4,64.3,1005.2,0.0,10.8,6.7,195.0,S,9.38,10.67,6.97,night
530919,2018-07-24,2018,CWS,2018-07-24 19:07:00,19,2,4,6,1,14,7,12,275,84.3,0,52,0.0,0.0833,0.0,9.0,4.0,4.0,146.0,84.6,37.0,0.0,1.0,5.0,3.0,8.0,129.0,84.2,45.0,0.125,76.4,24.7,67.3,1006.6,0.0,10.8,6.7,206.0,SW,10.24,10.83,8.42,night
530933,2018-07-25,2018,CWS,2018-07-25 19:07:00,19,11,3,14,5,23,6,20,308,83.2,4,46,0.087,0.25,4.0,12.0,3.0,14.0,157.0,88.6,36.0,0.2857,1.0,11.0,2.0,6.0,151.0,79.2,48.0,0.1667,74.7,23.7,81.3,1006.7,0.0,10.5,6.5,203.3,SW,9.73,10.46,7.82,night
530946,2018-07-26,2018,CWS,2018-07-26 13:07:00,13,12,8,20,9,17,10,25,310,85.7,12,58,0.2069,0.36,3.0,5.0,3.0,16.0,168.0,84.9,53.0,0.1875,6.0,12.0,5.0,9.0,142.0,87.0,31.0,0.6667,87.1,30.6,50.0,1006.9,0.0,14.3,8.9,226.0,SW,14.33,13.38,13.55,day
