game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
415739,2015-09-09,2015,TEX,2015-09-09 19:10:00,19,6,0,6,2,19,6,10,238,85.8,2,40,0.05,0.2,2.0,6.0,4.0,9.0,110.0,86.6,28.0,0.2222,0.0,13.0,2.0,1.0,128.0,84.4,16.0,0.0,66.0,18.9,71.3,1015.6,0.0,5.6,3.5,4.3,N,-4.22,-5.21,-2.73,night
415746,2015-09-10,2015,TEX,2015-09-10 12:40:00,12,5,0,5,1,16,6,13,236,88.2,1,45,0.0222,0.0769,1.0,7.0,2.0,9.0,113.0,88.7,29.0,0.1111,0.0,9.0,4.0,4.0,123.0,87.8,26.0,0.0,71.1,21.7,62.7,1017.0,0.0,12.7,7.9,356.3,N,-8.41,-11.17,-4.63,day
415750,2015-09-11,2015,COL,2015-09-11 19:10:00,19,2,4,6,2,20,7,16,285,87.2,2,50,0.04,0.125,1.0,11.0,5.0,5.0,144.0,91.5,25.0,0.2,1.0,9.0,0.0,11.0,141.0,84.1,33.0,0.0909,69.8,21.0,75.7,1013.1,0.0,7.2,4.5,10.0,N,-5.9,-6.95,-4.13,night
415765,2015-09-12,2015,COL,2015-09-12 18:10:00,18,7,2,9,4,22,6,13,266,91.9,4,43,0.093,0.3077,4.0,8.0,3.0,9.0,144.0,94.7,28.0,0.4444,0.0,14.0,3.0,4.0,122.0,87.8,19.0,0.0,72.9,22.7,63.0,1012.4,0.0,4.0,2.5,346.1,N,-2.08,-3.14,-0.77,night
415780,2015-09-13,2015,COL,2015-09-13 13:10:00,13,2,3,5,0,18,11,9,302,86.2,1,43,0.0233,0.0,0.0,8.0,4.0,5.0,140.0,89.4,24.0,0.0,0.0,10.0,6.0,4.0,162.0,83.3,28.0,0.0,67.5,19.7,59.0,1012.1,0.0,13.5,8.4,218.0,SW,13.4,13.15,12.03,day
415793,2015-09-14,2015,LAA,2015-09-14 19:10:00,19,10,1,11,1,20,5,17,293,86.3,3,47,0.0638,0.0588,1.0,13.0,5.0,12.0,168.0,85.4,28.0,0.0833,0.0,7.0,0.0,5.0,125.0,87.2,29.0,0.0,58.2,14.6,57.7,1005.6,0.0,10.2,6.4,203.7,SW,9.53,10.23,7.68,night
415805,2015-09-15,2015,LAA,2015-09-15 19:10:00,19,3,4,7,4,16,6,12,260,86.2,4,48,0.0833,0.3333,2.0,10.0,4.0,6.0,140.0,88.1,26.0,0.3333,2.0,6.0,2.0,6.0,120.0,84.5,28.0,0.3333,57.3,14.0,69.3,1007.8,0.0,4.0,2.5,237.4,SW,3.87,3.35,3.93,night
415820,2015-09-16,2015,LAA,2015-09-16 19:10:00,19,3,1,4,2,18,1,15,237,88.3,3,44,0.0682,0.1333,1.0,6.0,1.0,8.0,107.0,87.5,27.0,0.125,1.0,12.0,0.0,7.0,130.0,89.2,23.0,0.1429,61.9,16.6,61.3,1008.3,0.4,3.1,1.9,245.5,SW,2.93,2.38,3.13,night
415987,2015-09-28,2015,HOU,2015-09-28 19:10:00,19,2,3,5,4,21,5,11,285,89.0,5,40,0.125,0.3636,1.0,12.0,2.0,4.0,131.0,85.3,21.0,0.25,3.0,9.0,3.0,7.0,154.0,92.2,25.0,0.4286,57.9,14.4,69.3,1012.2,0.0,9.6,6.0,18.3,N,-8.61,-9.57,-6.61,night
415997,2015-09-29,2015,HOU,2015-09-29 19:10:00,19,6,4,10,2,19,5,17,312,85.6,3,49,0.0612,0.1176,1.0,10.0,3.0,9.0,160.0,84.6,26.0,0.1111,1.0,9.0,2.0,8.0,152.0,86.6,28.0,0.125,60.8,16.0,73.7,1011.1,0.0,5.0,3.1,41.7,NE,-4.99,-4.79,-4.59,night
