game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
413658,2015-04-06,2015,PIT,2015-04-06 16:10:00,16,5,2,7,3,21,4,12,243,87.6,4,42,0.0952,0.25,68.4,20.2,56.7,998.5,0.0,9.3,5.8,211.0,SW,1.37,4.42,-1.85
413680,2015-04-08,2015,PIT,2015-04-08 19:10:00,19,5,4,9,1,23,10,19,388,82.9,3,61,0.0492,0.0526,62.8,17.1,96.3,996.0,2.0,4.6,2.9,145.0,SE,-3.91,-2.82,-4.52
413691,2015-04-09,2015,PIT,2015-04-09 12:35:00,12,3,2,5,2,20,4,12,244,86.6,1,43,0.0233,0.1667,72.5,22.5,82.7,993.4,3.0,16.3,10.1,209.0,SW,1.85,7.27,-3.81
413707,2015-04-10,2015,STL,2015-04-10 19:10:00,19,5,4,9,3,15,7,14,259,88.6,4,48,0.0833,0.2143,56.8,13.8,49.3,997.8,0.0,12.5,7.8,229.3,SW,5.64,9.12,1.49
413722,2015-04-11,2015,STL,2015-04-11 13:10:00,13,1,4,5,2,11,2,14,232,89.3,4,56,0.0714,0.1429,59.4,15.2,37.0,1005.6,0.0,4.2,2.6,14.6,N,0.58,-0.89,1.98
413737,2015-04-12,2015,STL,2015-04-12 13:10:00,13,5,7,12,4,25,14,21,389,86.7,4,60,0.0667,0.1905,70.3,21.3,33.0,1001.9,0.0,6.3,3.9,153.0,SE,-4.79,-3.1,-5.9
413887,2015-04-24,2015,CHC,2015-04-24 19:10:00,19,3,7,10,2,30,7,17,394,87.1,1,52,0.0192,0.1176,55.2,12.9,54.0,995.1,0.0,7.4,4.6,117.3,SE,-7.37,-6.72,-7.14
413917,2015-04-26,2015,CHC,2015-04-26 13:10:00,13,2,5,7,2,19,6,12,295,83.8,3,47,0.0638,0.1667,59.2,15.1,40.7,991.9,0.0,13.5,8.4,5.3,N,3.98,-0.67,8.16
413935,2015-04-27,2015,MIL,2015-04-27 19:10:00,19,9,6,15,1,11,12,20,323,86.4,0,56,0.0,0.05,51.9,11.0,56.3,997.9,0.0,13.5,8.4,15.0,N,1.76,-2.92,6.23
413950,2015-04-28,2015,MIL,2015-04-28 19:10:00,19,4,2,6,5,14,3,10,234,86.7,5,46,0.1087,0.5,58.3,14.6,58.0,995.6,0.0,4.1,2.5,20.2,N,0.16,-1.24,1.54
413965,2015-04-29,2015,MIL,2015-04-29 12:35:00,12,3,8,11,7,17,5,19,313,88.2,7,55,0.1273,0.3684,63.9,17.7,44.0,991.5,0.0,7.5,4.7,354.0,N,3.59,1.11,5.64
414124,2015-05-11,2015,ATL,2015-05-11 19:10:00,19,1,2,3,1,16,4,15,277,80.7,0,53,0.0,0.0667,70.4,21.3,83.3,995.4,0.7,12.5,7.8,245.3,SW,8.52,11.15,4.86
414134,2015-05-12,2015,ATL,2015-05-12 19:10:00,19,4,3,7,1,15,10,17,290,86.3,0,53,0.0,0.0588,61.0,16.1,50.3,1003.8,0.0,13.1,8.2,311.0,NW,12.45,10.28,13.13
414149,2015-05-13,2015,ATL,2015-05-13 19:10:00,19,5,1,6,2,12,7,9,240,86.6,1,46,0.0217,0.2222,60.5,15.8,55.0,1008.2,0.0,5.7,3.5,30.7,NE,-0.81,-2.69,1.17
414171,2015-05-14,2015,SF,2015-05-14 19:10:00,19,4,3,7,1,19,10,14,283,83.3,1,41,0.0244,0.0714,65.9,18.8,60.7,1003.0,0.0,8.1,5.0,105.0,E,-8.03,-7.91,-7.18
414186,2015-05-15,2015,SF,2015-05-15 19:10:00,19,2,10,12,4,10,4,23,283,87.5,1,66,0.0152,0.1739,74.5,23.6,64.7,999.2,0.0,9.2,5.7,181.3,S,-3.31,-0.19,-6.03
414201,2015-05-16,2015,SF,2015-05-16 19:10:00,19,2,11,13,4,13,6,23,286,86.1,3,63,0.0476,0.1739,68.1,20.0,96.7,1001.2,0.2,10.8,6.7,178.0,S,-4.49,-0.85,-7.59
414216,2015-05-17,2015,SF,2015-05-17 13:10:00,13,8,9,17,4,15,7,28,324,86.8,6,67,0.0896,0.1429,80.0,26.7,66.3,1001.6,0.0,14.4,9.0,208.3,SW,1.47,6.29,-3.53
414318,2015-05-25,2015,COL,2015-05-25 13:10:00,13,4,5,9,3,12,6,22,280,89.4,3,63,0.0476,0.1364,73.9,23.3,72.3,1002.4,0.4,16.7,10.4,208.0,SW,1.6,7.2,-4.19
414333,2015-05-26,2015,COL,2015-05-26 19:10:00,19,2,1,3,1,12,9,9,248,83.5,1,46,0.0217,0.1111,69.8,21.0,94.0,997.8,3.7,14.8,9.2,184.7,S,-4.52,0.56,-9.06
414348,2015-05-27,2015,COL,2015-05-27 12:35:00,12,4,6,10,4,9,6,16,259,83.7,3,60,0.05,0.25,81.7,27.6,52.0,1000.9,0.0,16.1,10.0,220.3,SW,4.93,9.87,-0.61
414379,2015-05-29,2015,WSH,2015-05-29 19:10:00,19,5,2,7,2,9,8,21,275,87.5,3,61,0.0492,0.0952,76.9,25.0,64.3,999.5,0.0,10.7,6.7,170.0,S,-5.77,-2.32,-8.52
414394,2015-05-30,2015,WSH,2015-05-30 16:10:00,16,8,5,13,2,20,6,21,303,89.7,4,49,0.0816,0.0952,81.9,27.7,52.7,996.0,0.0,13.9,8.7,205.6,SW,0.75,5.47,-4.05
414409,2015-05-31,2015,WSH,2015-05-31 13:10:00,13,8,2,10,2,9,10,12,265,87.2,3,51,0.0588,0.1667,68.5,20.3,78.0,998.3,0.0,12.7,7.9,271.0,W,11.82,12.7,9.51
414471,2015-06-05,2015,SD,2015-06-05 19:10:00,19,2,6,8,3,14,7,15,285,84.7,1,53,0.0189,0.2,75.9,24.4,60.7,995.9,0.0,3.0,1.8,277.7,W,2.87,2.95,2.43
414486,2015-06-06,2015,SD,2015-06-06 16:10:00,16,7,9,16,3,16,14,21,322,87.0,1,56,0.0179,0.1429,75.4,24.1,60.3,998.5,0.0,7.1,4.4,56.7,NE,-4.0,-5.76,-1.75
414501,2015-06-07,2015,SD,2015-06-07 13:10:00,13,4,0,4,2,17,2,14,236,80.7,1,48,0.0208,0.1429,87.5,30.8,44.7,995.1,0.0,16.4,10.2,233.0,SW,8.34,12.68,2.99
414511,2015-06-08,2015,PHI,2015-06-08 19:10:00,19,6,4,10,2,15,5,21,296,84.2,1,55,0.0182,0.0952,70.7,21.5,90.3,990.0,0.0,11.1,6.9,230.7,SW,5.22,8.24,1.57
414522,2015-06-09,2015,PHI,2015-06-09 19:10:00,19,11,2,13,5,16,4,24,297,88.5,2,59,0.0339,0.2083,76.5,24.7,58.0,992.3,0.0,6.1,3.8,26.3,NE,-0.4,-2.46,1.71
414537,2015-06-10,2015,PHI,2015-06-10 12:35:00,12,5,2,7,1,11,3,21,287,83.5,0,59,0.0,0.0476,89.1,31.7,33.0,993.4,0.0,9.3,5.8,245.3,SW,6.35,8.3,3.62
414632,2015-06-17,2015,DET,2015-06-17 19:10:00,19,8,4,12,4,27,7,22,438,85.7,3,71,0.0423,0.1818,77.4,25.2,80.7,998.4,0.0,7.8,4.8,271.7,W,7.26,7.77,5.88
414664,2015-06-19,2015,MIA,2015-06-19 19:10:00,19,5,0,5,1,17,6,13,256,85.3,1,45,0.0222,0.0769,74.1,23.4,92.7,995.8,2.8,9.8,6.1,114.3,SE,-9.76,-9.07,-9.28
414679,2015-06-20,2015,MIA,2015-06-20 19:10:00,19,0,5,5,2,8,5,11,250,84.6,1,55,0.0182,0.1818,77.3,25.2,78.3,993.3,0.0,9.7,6.0,256.3,W,7.86,9.35,5.42
414694,2015-06-21,2015,MIA,2015-06-21 13:10:00,13,5,2,7,3,12,4,20,273,83.9,1,56,0.0179,0.15,84.7,29.3,62.3,996.5,0.6,16.4,10.2,276.0,W,15.72,16.37,13.18
414802,2015-06-29,2015,MIN,2015-06-29 19:10:00,19,11,7,18,1,16,9,26,325,84.0,0,59,0.0,0.0385,71.2,21.8,83.0,991.0,0.2,4.3,2.7,224.5,SW,1.6,2.85,0.15
