game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
414044,2015-05-05,2015,LAD,2015-05-05 19:10:00,19,2,8,10,3,17,9,12,303,86.1,5,49,0.102,0.25,0.0,8.0,3.0,3.0,119.0,81.3,26.0,0.0,3.0,9.0,6.0,9.0,184.0,89.8,34.0,0.3333,47.2,8.4,84.7,1001.1,0.0,11.2,6.9,62.0,NE,-3.26,-6.72,0.58,night
414059,2015-05-06,2015,LAD,2015-05-06 19:10:00,19,6,3,9,4,16,7,15,261,88.0,4,49,0.0816,0.2667,2.0,8.0,6.0,7.0,144.0,88.7,30.0,0.2857,2.0,8.0,0.0,8.0,117.0,87.2,30.0,0.25,52.9,11.6,95.3,996.0,0.0,10.6,6.6,83.3,E,-6.55,-8.99,-3.32,night
414074,2015-05-07,2015,LAD,2015-05-07 12:40:00,12,4,14,18,4,20,13,21,325,89.1,4,53,0.0755,0.1905,1.0,9.0,3.0,8.0,129.0,86.4,30.0,0.125,3.0,11.0,8.0,13.0,196.0,91.7,32.0,0.2308,70.0,21.1,54.7,993.1,0.0,21.8,13.6,161.3,S,-19.57,-15.08,-21.7,day
414082,2015-05-08,2015,CHC,2015-05-08 19:10:00,19,6,7,13,6,25,9,20,303,87.6,6,47,0.1277,0.3,2.0,10.0,6.0,10.0,150.0,90.8,29.0,0.2,4.0,15.0,2.0,10.0,153.0,84.3,28.0,0.4,64.2,17.9,94.7,992.0,3.4,2.8,1.7,213.2,SW,-0.57,0.4,-1.47,night
414097,2015-05-09,2015,CHC,2015-05-09 18:10:00,18,12,4,16,4,14,6,19,314,90.1,6,56,0.1071,0.2105,3.0,4.0,5.0,11.0,164.0,90.1,37.0,0.2727,1.0,10.0,1.0,8.0,150.0,90.2,28.0,0.125,50.8,10.5,76.7,996.4,0.0,16.3,10.1,28.0,NE,4.78,-0.85,9.83,night
414112,2015-05-10,2015,CHC,2015-05-10 13:10:00,13,3,2,5,3,21,8,15,326,87.6,2,54,0.037,0.2,2.0,5.0,3.0,9.0,165.0,89.7,39.0,0.2222,1.0,16.0,3.0,6.0,161.0,84.3,24.0,0.1667,47.8,8.8,90.0,994.7,0.0,17.5,10.9,22.0,N,6.85,0.92,11.96,day
414126,2015-05-11,2015,CWS,2015-05-11 18:20:00,18,10,7,17,4,16,3,24,272,89.1,4,59,0.0678,0.1667,3.0,9.0,2.0,10.0,118.0,90.7,28.0,0.3,1.0,7.0,1.0,14.0,154.0,87.9,38.0,0.0714,60.9,16.0,54.3,985.6,0.0,26.5,16.5,251.3,W,11.77,19.19,2.93,night
414136,2015-05-12,2015,CWS,2015-05-12 19:10:00,19,2,4,6,1,20,4,12,262,86.6,1,46,0.0217,0.0833,1.0,13.0,1.0,3.0,123.0,83.0,18.0,0.3333,0.0,7.0,2.0,9.0,139.0,88.8,31.0,0.0,48.9,9.4,52.3,1000.3,0.0,17.4,10.8,309.0,NW,17.3,16.88,15.64,night
414151,2015-05-13,2015,CWS,2015-05-13 19:10:00,19,2,4,6,3,17,6,16,296,87.8,3,49,0.0612,0.1875,1.0,12.0,2.0,7.0,150.0,90.9,24.0,0.1429,2.0,5.0,4.0,9.0,146.0,85.9,37.0,0.2222,44.4,6.9,67.3,1007.3,0.0,7.9,4.9,55.0,NE,-1.37,-3.93,1.37,night
414326,2015-05-25,2015,SF,2015-05-25 13:10:00,13,4,8,12,4,19,9,18,301,89.2,4,51,0.0784,0.2222,3.0,7.0,4.0,5.0,149.0,89.2,29.0,0.6,1.0,12.0,5.0,13.0,152.0,89.1,30.0,0.0769,70.9,21.6,67.0,987.6,0.0,24.4,15.1,222.7,SW,-0.99,7.39,-9.26,day
414341,2015-05-26,2015,SF,2015-05-26 19:10:00,19,3,6,9,4,17,5,18,310,85.2,4,54,0.0741,0.2222,1.0,7.0,2.0,8.0,146.0,83.1,34.0,0.125,3.0,10.0,3.0,10.0,164.0,87.5,32.0,0.3,66.0,18.9,75.3,984.3,0.0,24.4,15.1,219.4,SW,-2.4,6.04,-10.55,night
414356,2015-05-27,2015,SF,2015-05-27 12:40:00,12,1,3,4,1,21,0,15,285,81.6,0,47,0.0,0.0667,0.0,10.0,0.0,6.0,150.0,84.8,25.0,0.0,1.0,11.0,0.0,9.0,135.0,78.7,28.0,0.1111,67.0,19.4,70.7,992.6,0.4,17.7,11.0,302.3,NW,17.27,17.55,14.9,day
414365,2015-05-29,2015,AZ,2015-05-29 19:10:00,19,5,7,12,6,18,6,22,331,85.9,3,58,0.0517,0.2727,2.0,6.0,3.0,11.0,151.0,85.5,40.0,0.1818,4.0,12.0,2.0,11.0,180.0,86.4,30.0,0.3636,67.3,19.6,91.7,989.7,0.2,13.6,8.4,190.0,S,-7.79,-3.52,-11.12,night
414380,2015-05-30,2015,AZ,2015-05-30 15:10:00,15,3,7,10,2,11,2,21,279,87.0,2,65,0.0308,0.0952,0.0,5.0,1.0,8.0,144.0,86.2,38.0,0.0,2.0,6.0,1.0,13.0,135.0,88.0,35.0,0.1538,46.2,7.9,91.3,997.7,2.6,31.1,19.3,19.3,N,13.48,3.07,22.27,day
414395,2015-05-31,2015,AZ,2015-05-31 13:10:00,13,7,6,13,3,27,14,32,528,85.4,4,103,0.0388,0.0938,1.0,13.0,4.0,16.0,275.0,86.9,59.0,0.0625,2.0,14.0,6.0,16.0,253.0,83.9,58.0,0.125,52.8,11.6,60.3,1001.5,0.0,23.9,14.9,30.7,NE,5.92,-2.36,13.5,day
414552,2015-06-11,2015,WSH,2015-06-11 19:10:00,19,6,5,11,2,15,4,18,260,85.7,1,55,0.0182,0.1111,1.0,6.0,2.0,10.0,130.0,85.8,42.0,0.1,1.0,9.0,2.0,8.0,130.0,85.5,32.0,0.125,54.1,12.3,88.0,988.7,1.2,22.0,13.7,40.3,NE,1.79,-5.83,9.2,night
414567,2015-06-12,2015,WSH,2015-06-12 19:10:00,19,8,4,12,2,19,5,22,295,89.1,1,51,0.0196,0.0909,0.0,8.0,1.0,16.0,163.0,87.1,33.0,0.0,2.0,11.0,4.0,6.0,132.0,91.9,25.0,0.3333,57.1,13.9,81.3,991.5,0.0,14.6,9.1,35.7,NE,2.37,-2.71,7.17,night
